image_path,friction
clear\cam110_17-02_17-08.jpeg,0.9758
clear\cam110_17-02_17-13.jpeg,0.9457
clear\cam110_17-02_17-20.jpeg,0.9034
clear\cam110_17-02_17-27.jpeg,0.9395
clear\cam110_17-02_19-15.jpeg,0.943
clear\cam110_17-02_19-20.jpeg,0.9808
clear\cam110_17-02_19-25.jpeg,0.9499
clear\cam110_17-02_19-39.jpeg,0.9437
clear\cam110_17-02_19-52.jpeg,0.856
clear\cam110_17-02_20-01.jpeg,0.9327
clear\cam110_17-02_20-06.jpeg,0.9836
clear\cam110_17-02_20-10.jpeg,0.8646
clear\cam110_17-02_20-20.jpeg,0.9686
clear\cam110_17-02_20-24.jpeg,0.9399
clear\cam110_17-02_20-33.jpeg,0.9551
clear\cam110_17-02_20-38.jpeg,0.9801
clear\cam110_17-02_20-42.jpeg,0.8606
clear\cam110_30-01_07-32.jpeg,0.9469
clear\cam110_30-01_07-45.jpeg,0.9434
clear\cam110_30-01_08-02.jpeg,0.8502
clear\cam110_30-01_08-14.jpeg,0.9165
clear\cam110_30-01_09-30.jpeg,0.953
clear\cam110_30-01_09-52.jpeg,0.936
clear\cam110_30-01_10-07.jpeg,0.9305
clear\cam110_30-01_10-21.jpeg,0.877
clear\cam110_30-01_10-34.jpeg,0.9825
clear\cam110_30-01_10-49.jpeg,0.8888
clear\cam110_30-01_11-02.jpeg,0.932
clear\cam110_30-01_11-16.jpeg,0.9745
clear\cam110_30-01_11-29.jpeg,0.9014
clear\cam110_30-01_11-59.jpeg,0.9203
clear\cam110_30-01_12-09.jpeg,0.8852
clear\cam110_30-01_12-23.jpeg,0.8814
clear\cam110_30-01_12-41.jpeg,0.9873
clear\cam110_30-01_12-52.jpeg,0.8527
clear\cam110_30-01_13-18.jpeg,0.9137
clear\cam110_30-01_13-31.jpeg,0.9659
clear\cam110_30-01_15-24.jpeg,0.9168
clear\cam110_30-01_16-23.jpeg,0.9331
clear\cam110_30-01_16-46.jpeg,0.9439
clear\cam110_30-01_18-49.jpeg,0.8852
clear\cam110_30-01_19-05.jpeg,0.8719
clear\cam110_30-01_19-30.jpeg,0.8537
clear\cam110_30-01_20-00.jpeg,0.984
clear\cam110_30-01_20-12.jpeg,0.8811
clear\cam110_30-01_20-29.jpeg,0.9893
clear\cam110_30-01_20-42.jpeg,0.862
clear\cam110_30-01_21-52.jpeg,0.8857
clear\cam110_30-01_22-04.jpeg,0.8738
clear\cam110_30-01_22-21.jpeg,0.861
clear\cam110_30-01_22-33.jpeg,0.8944
clear\cam110_30-01_22-46.jpeg,0.9402
clear\cam110_30-01_23-03.jpeg,0.99
clear\cam110_30-01_23-15.jpeg,0.957
clear\cam110_30-01_23-28.jpeg,0.9878
clear\cam110_30-01_23-44.jpeg,0.8545
clear\cam110_30-01_23-57.jpeg,0.9471
clear\cam110_31-01_00-13.jpeg,0.9014
clear\cam110_31-01_00-39.jpeg,0.9829
clear\cam110_31-01_00-53.jpeg,0.9125
clear\cam110_31-01_01-06.jpeg,0.9095
clear\cam110_31-01_01-21.jpeg,0.8872
clear\cam110_31-01_01-36.jpeg,0.953
clear\cam110_31-01_02-16.jpeg,0.9802
clear\cam110_31-01_04-07.jpeg,0.9228
clear\cam110_31-01_04-35.jpeg,0.8937
clear\cam110_31-01_04-51.jpeg,0.9441
clear\cam110_31-01_05-03.jpeg,0.8677
clear\cam110_31-01_05-31.jpeg,0.9118
clear\cam110_31-01_07-22.jpeg,0.9212
clear\cam111_02-02_09-50.jpeg,0.9875
clear\cam111_02-02_10-01.jpeg,0.9214
clear\cam111_02-02_10-29.jpeg,0.9681
clear\cam111_02-02_10-42.jpeg,0.9226
clear\cam111_03-02_07-30.jpeg,0.9313
clear\cam111_03-02_07-47.jpeg,0.9571
clear\cam111_03-02_08-21.jpeg,0.9541
clear\cam111_03-02_08-35.jpeg,0.9563
clear\cam111_03-02_08-55.jpeg,0.864
clear\cam111_03-02_09-39.jpeg,0.8796
clear\cam111_03-02_09-49.jpeg,0.8791
clear\cam111_03-02_10-07.jpeg,0.8964
clear\cam111_03-02_10-21.jpeg,0.8715
clear\cam111_03-02_10-39.jpeg,0.9615
clear\cam111_03-02_10-55.jpeg,0.9193
clear\cam111_03-02_11-13.jpeg,0.8515
clear\cam111_03-02_11-31.jpeg,0.9054
clear\cam111_03-02_11-47.jpeg,0.9747
clear\cam111_03-02_12-04.jpeg,0.9354
clear\cam111_03-02_12-22.jpeg,0.9624
clear\cam111_07-02_08-36.jpeg,0.9008
clear\cam111_07-02_08-55.jpeg,0.9563
clear\cam111_07-02_09-11.jpeg,0.9273
clear\cam111_12-02_13-37.jpeg,0.9093
clear\cam111_12-02_14-16.jpeg,0.9446
clear\cam111_12-02_14-36.jpeg,0.8818
clear\cam111_12-02_14-50.jpeg,0.904
clear\cam111_12-02_15-10.jpeg,0.9433
clear\cam111_12-02_15-44.jpeg,0.9345
clear\cam111_12-02_15-59.jpeg,0.8997
clear\cam111_12-02_16-18.jpeg,0.9556
clear\cam111_12-02_16-33.jpeg,0.9289
clear\cam111_12-02_16-52.jpeg,0.9853
clear\cam111_12-02_17-08.jpeg,0.8663
clear\cam111_17-02_06-57.jpeg,0.9689
clear\cam111_17-02_07-08.jpeg,0.9351
clear\cam111_17-02_07-16.jpeg,0.9191
clear\cam111_17-02_07-24.jpeg,0.9285
clear\cam111_17-02_07-28.jpeg,0.9493
clear\cam111_17-02_07-47.jpeg,0.9091
clear\cam111_17-02_08-15.jpeg,0.8683
clear\cam111_17-02_08-24.jpeg,0.9045
clear\cam111_17-02_08-29.jpeg,0.953
clear\cam111_17-02_08-42.jpeg,0.8914
clear\cam111_17-02_08-50.jpeg,0.9716
clear\cam111_17-02_08-59.jpeg,0.8967
clear\cam111_17-02_09-05.jpeg,0.9555
clear\cam111_17-02_09-20.jpeg,0.9806
clear\cam111_17-02_09-28.jpeg,0.9195
clear\cam111_17-02_09-36.jpeg,0.9309
clear\cam111_17-02_09-44.jpeg,0.9978
clear\cam111_17-02_09-49.jpeg,0.9783
clear\cam111_17-02_09-54.jpeg,0.968
clear\cam111_17-02_10-03.jpeg,0.9094
clear\cam111_17-02_10-08.jpeg,0.9703
clear\cam111_17-02_17-08.jpeg,0.9975
clear\cam111_17-02_17-13.jpeg,0.9843
clear\cam111_17-02_17-20.jpeg,0.9344
clear\cam111_30-01_07-22.jpeg,0.9986
clear\cam111_30-01_07-35.jpeg,0.8996
clear\cam111_30-01_07-52.jpeg,0.8598
clear\cam111_30-01_08-05.jpeg,0.8707
clear\cam111_30-01_09-30.jpeg,0.913
clear\cam111_30-01_09-41.jpeg,0.8728
clear\cam111_30-01_09-56.jpeg,0.9476
clear\cam111_30-01_10-12.jpeg,0.8605
clear\cam111_30-01_10-24.jpeg,0.9816
clear\cam111_30-01_10-38.jpeg,0.9298
clear\cam111_30-01_10-55.jpeg,0.8561
clear\cam111_30-01_11-12.jpeg,0.8846
clear\cam111_30-01_11-33.jpeg,0.9945
clear\cam111_30-01_11-47.jpeg,0.9092
clear\cam111_30-01_11-59.jpeg,0.9774
clear\cam111_30-01_12-34.jpeg,0.8546
clear\cam111_30-01_12-41.jpeg,0.9127
clear\cam111_30-01_12-56.jpeg,0.8984
clear\cam111_30-01_13-10.jpeg,0.8579
clear\cam111_30-01_13-23.jpeg,0.8811
clear\cam111_30-01_13-35.jpeg,0.9862
clear\cam111_30-01_13-49.jpeg,0.9844
clear\cam111_30-01_16-23.jpeg,0.8789
clear\cam111_30-01_16-50.jpeg,0.9611
clear\cam111_30-01_17-04.jpeg,0.8551
clear\cam111_31-01_07-29.jpeg,0.9406
clear\cam112_02-02_18-55.jpeg,0.8614
clear\cam112_02-02_19-32.jpeg,0.9002
clear\cam112_02-02_19-47.jpeg,0.9913
clear\cam112_02-02_20-03.jpeg,0.9967
clear\cam112_02-02_20-23.jpeg,0.896
clear\cam112_02-02_21-14.jpeg,0.9627
clear\cam112_02-02_21-30.jpeg,0.9668
clear\cam112_02-02_21-50.jpeg,0.886
clear\cam112_02-02_22-04.jpeg,0.8836
clear\cam112_02-02_22-23.jpeg,0.902
clear\cam112_02-02_22-41.jpeg,0.8741
clear\cam112_02-02_22-56.jpeg,0.8553
clear\cam112_02-02_23-14.jpeg,0.8815
clear\cam112_02-02_23-33.jpeg,0.9157
clear\cam112_02-02_23-51.jpeg,0.9944
clear\cam112_03-02_00-23.jpeg,0.9712
clear\cam112_03-02_01-00.jpeg,0.8571
clear\cam112_03-02_01-14.jpeg,0.9695
clear\cam112_03-02_01-34.jpeg,0.8957
clear\cam112_03-02_01-50.jpeg,0.8547
clear\cam112_03-02_02-06.jpeg,0.927
clear\cam112_03-02_02-25.jpeg,0.9985
clear\cam112_03-02_02-52.jpeg,0.9275
clear\cam112_03-02_02-58.jpeg,0.9467
clear\cam112_03-02_05-16.jpeg,0.9492
clear\cam112_03-02_05-32.jpeg,0.935
clear\cam112_17-02_04-27.jpeg,0.9039
clear\cam112_17-02_19-19.jpeg,0.8721
clear\cam112_17-02_19-28.jpeg,0.9377
clear\cam112_17-02_19-33.jpeg,0.9589
clear\cam112_17-02_19-37.jpeg,0.9492
clear\cam112_17-02_19-46.jpeg,0.9986
clear\cam112_17-02_19-50.jpeg,0.9164
clear\cam112_17-02_20-00.jpeg,0.8533
clear\cam112_17-02_20-04.jpeg,0.9168
clear\cam112_17-02_20-14.jpeg,0.9236
clear\cam112_17-02_20-23.jpeg,0.9086
clear\cam112_17-02_20-32.jpeg,0.8933
clear\cam112_17-02_20-36.jpeg,0.9725
clear\cam112_17-02_20-41.jpeg,0.9574
clear\cam112_17-02_20-50.jpeg,0.8849
clear\cam112_30-01_18-48.jpeg,0.9496
clear\cam112_30-01_19-03.jpeg,0.9084
clear\cam112_30-01_19-16.jpeg,0.8786
clear\cam112_30-01_19-33.jpeg,0.9059
clear\cam112_30-01_19-45.jpeg,0.9992
clear\cam112_30-01_20-40.jpeg,0.9828
clear\cam112_30-01_20-53.jpeg,0.9855
clear\cam112_30-01_21-09.jpeg,0.9266
clear\cam112_30-01_21-34.jpeg,0.9607
clear\cam112_30-01_22-03.jpeg,0.9272
clear\cam112_30-01_22-32.jpeg,0.9727
clear\cam112_30-01_23-01.jpeg,0.8787
clear\cam112_30-01_23-14.jpeg,0.9679
clear\cam112_30-01_23-43.jpeg,0.9987
clear\cam112_30-01_23-55.jpeg,0.9859
clear\cam112_31-01_00-08.jpeg,0.9825
clear\cam112_31-01_00-24.jpeg,0.9723
clear\cam112_31-01_00-52.jpeg,0.8715
clear\cam112_31-01_01-05.jpeg,0.8961
clear\cam112_31-01_01-35.jpeg,0.9822
clear\cam112_31-01_01-48.jpeg,0.9997
clear\cam112_31-01_02-02.jpeg,0.9313
clear\cam112_31-01_02-15.jpeg,0.9714
clear\cam112_31-01_02-27.jpeg,0.9969
clear\cam112_31-01_02-59.jpeg,0.8918
clear\cam112_31-01_03-31.jpeg,0.9501
clear\cam112_31-01_03-38.jpeg,0.9813
clear\cam112_31-01_03-52.jpeg,0.9076
clear\cam112_31-01_04-06.jpeg,0.925
clear\cam112_31-01_04-19.jpeg,0.9806
clear\cam112_31-01_04-33.jpeg,0.954
clear\cam112_31-01_04-47.jpeg,0.9016
clear\cam112_31-01_05-02.jpeg,0.9789
clear\cam112_31-01_05-15.jpeg,0.8885
clear\cam112_31-01_05-30.jpeg,0.8725
clear\cam115_02-02_09-50.jpeg,0.9065
clear\cam115_02-02_09-54.jpeg,0.869
clear\cam115_02-02_10-05.jpeg,0.9502
clear\cam115_02-02_10-17.jpeg,0.889
clear\cam115_02-02_10-32.jpeg,0.8833
clear\cam115_02-02_10-42.jpeg,0.9158
clear\cam115_02-02_18-57.jpeg,0.8723
clear\cam115_02-02_19-49.jpeg,0.8836
clear\cam115_02-02_20-05.jpeg,0.8816
clear\cam115_02-02_20-25.jpeg,0.9656
clear\cam115_02-02_20-40.jpeg,0.9693
clear\cam115_02-02_20-56.jpeg,0.9197
clear\cam115_02-02_21-16.jpeg,0.9496
clear\cam115_02-02_21-32.jpeg,0.8823
clear\cam115_02-02_21-47.jpeg,0.9004
clear\cam115_02-02_22-05.jpeg,0.9317
clear\cam115_02-02_22-24.jpeg,0.8973
clear\cam115_02-02_22-43.jpeg,0.9402
clear\cam115_02-02_23-15.jpeg,0.9259
clear\cam115_02-02_23-34.jpeg,0.9434
clear\cam115_03-02_00-06.jpeg,0.9729
clear\cam115_03-02_00-25.jpeg,0.8782
clear\cam115_03-02_00-43.jpeg,0.9562
clear\cam115_03-02_01-02.jpeg,0.8851
clear\cam115_03-02_01-16.jpeg,0.9292
clear\cam115_03-02_01-36.jpeg,0.8607
clear\cam115_03-02_01-52.jpeg,0.9297
clear\cam115_03-02_02-07.jpeg,0.9138
clear\cam115_03-02_02-27.jpeg,0.8802
clear\cam115_03-02_02-53.jpeg,0.8879
clear\cam115_03-02_03-00.jpeg,0.9743
clear\cam115_03-02_03-17.jpeg,0.9215
clear\cam115_03-02_05-36.jpeg,0.964
clear\cam115_03-02_07-33.jpeg,0.8601
clear\cam115_03-02_07-50.jpeg,0.8632
clear\cam115_03-02_08-21.jpeg,0.9602
clear\cam115_03-02_08-25.jpeg,0.9444
clear\cam115_03-02_08-39.jpeg,0.9547
clear\cam115_03-02_08-59.jpeg,0.8984
clear\cam115_03-02_09-39.jpeg,0.9121
clear\cam115_03-02_09-53.jpeg,0.9763
clear\cam115_03-02_10-10.jpeg,0.9955
clear\cam115_03-02_10-42.jpeg,0.9861
clear\cam115_03-02_10-59.jpeg,0.9551
clear\cam115_03-02_11-17.jpeg,0.9485
clear\cam115_03-02_11-34.jpeg,0.9829
clear\cam115_03-02_11-50.jpeg,0.8664
clear\cam115_03-02_12-08.jpeg,0.9583
clear\cam115_03-02_12-22.jpeg,0.9225
clear\cam115_07-02_08-25.jpeg,0.9615
clear\cam115_07-02_08-45.jpeg,0.8524
clear\cam115_07-02_09-01.jpeg,0.8644
clear\cam115_10-02_07-15.jpeg,0.8755
clear\cam115_12-02_13-43.jpeg,0.8878
clear\cam115_12-02_13-57.jpeg,0.8882
clear\cam115_12-02_14-16.jpeg,0.9432
clear\cam115_12-02_14-31.jpeg,0.8785
clear\cam115_12-02_14-50.jpeg,0.9642
clear\cam115_12-02_15-05.jpeg,0.948
clear\cam115_12-02_15-39.jpeg,0.8739
clear\cam115_12-02_15-59.jpeg,0.8725
clear\cam115_12-02_16-33.jpeg,0.8946
clear\cam115_12-02_16-47.jpeg,0.8723
clear\cam115_12-02_17-08.jpeg,0.9694
clear\cam115_12-02_17-23.jpeg,0.8674
clear\cam115_17-02_04-34.jpeg,0.951
clear\cam115_17-02_04-57.jpeg,0.852
clear\cam115_17-02_06-57.jpeg,0.9545
clear\cam115_17-02_07-01.jpeg,0.9654
clear\cam115_17-02_07-24.jpeg,0.9133
clear\cam115_17-02_07-28.jpeg,0.8671
clear\cam115_17-02_07-36.jpeg,0.9319
clear\cam115_17-02_07-44.jpeg,0.986
clear\cam115_17-02_07-47.jpeg,0.9341
clear\cam115_17-02_07-55.jpeg,0.8741
clear\cam115_17-02_08-15.jpeg,0.9886
clear\cam115_17-02_08-24.jpeg,0.9205
clear\cam115_17-02_08-29.jpeg,0.8763
clear\cam115_17-02_08-43.jpeg,0.866
clear\cam115_17-02_09-05.jpeg,0.9218
clear\cam115_17-02_09-20.jpeg,0.9897
clear\cam115_17-02_09-28.jpeg,0.9292
clear\cam115_17-02_09-44.jpeg,0.9173
clear\cam115_17-02_09-49.jpeg,0.8761
clear\cam115_17-02_10-03.jpeg,0.9066
clear\cam115_17-02_10-08.jpeg,0.903
clear\cam115_17-02_10-16.jpeg,0.8892
clear\cam115_17-02_17-08.jpeg,0.9407
clear\cam115_17-02_17-13.jpeg,0.9397
clear\cam115_17-02_17-20.jpeg,0.9824
clear\cam115_17-02_19-16.jpeg,0.9224
clear\cam115_17-02_19-20.jpeg,0.9575
clear\cam115_17-02_19-25.jpeg,0.9265
clear\cam115_17-02_19-34.jpeg,0.895
clear\cam115_17-02_19-39.jpeg,0.9994
clear\cam115_17-02_19-47.jpeg,0.945
clear\cam115_17-02_19-52.jpeg,0.8902
clear\cam115_17-02_19-57.jpeg,0.9046
clear\cam115_17-02_20-06.jpeg,0.8785
clear\cam115_17-02_20-10.jpeg,0.8586
clear\cam115_17-02_20-20.jpeg,0.8509
clear\cam115_17-02_20-24.jpeg,0.9084
clear\cam115_17-02_20-29.jpeg,0.8832
clear\cam115_17-02_20-51.jpeg,0.9044
clear\cam115_17-02_20-56.jpeg,0.9528
clear\cam115_17-02_21-05.jpeg,0.9141
clear\cam115_17-02_21-18.jpeg,0.9982
clear\cam115_30-01_07-32.jpeg,0.9742
clear\cam115_30-01_07-45.jpeg,0.9447
clear\cam115_30-01_08-02.jpeg,0.9471
clear\cam115_30-01_09-30.jpeg,0.8785
clear\cam115_30-01_09-37.jpeg,0.9454
clear\cam115_30-01_10-03.jpeg,0.9315
clear\cam115_30-01_10-17.jpeg,0.9763
clear\cam115_30-01_10-45.jpeg,0.8816
clear\cam115_30-01_11-02.jpeg,0.9342
clear\cam115_30-01_11-12.jpeg,0.8854
clear\cam115_30-01_11-25.jpeg,0.9518
clear\cam115_30-01_11-40.jpeg,0.9932
clear\cam115_30-01_11-53.jpeg,0.955
clear\cam115_30-01_12-09.jpeg,0.9131
clear\cam115_30-01_12-23.jpeg,0.994
clear\cam115_30-01_13-05.jpeg,0.8777
clear\cam115_30-01_13-18.jpeg,0.9447
clear\cam115_30-01_13-31.jpeg,0.9966
clear\cam115_30-01_13-45.jpeg,0.8507
clear\cam115_30-01_13-59.jpeg,0.9924
clear\cam115_30-01_15-24.jpeg,0.8713
clear\cam115_30-01_16-23.jpeg,0.8702
clear\cam115_30-01_16-32.jpeg,0.8733
clear\cam115_30-01_16-46.jpeg,0.916
clear\cam115_30-01_16-59.jpeg,0.9784
clear\cam115_30-01_18-49.jpeg,0.8516
clear\cam115_30-01_19-05.jpeg,0.9163
clear\cam115_30-01_19-18.jpeg,0.9348
clear\cam115_30-01_19-47.jpeg,0.9866
clear\cam115_30-01_20-00.jpeg,0.9538
clear\cam115_30-01_20-12.jpeg,0.9227
clear\cam115_30-01_20-54.jpeg,0.8856
clear\cam115_30-01_21-11.jpeg,0.9016
clear\cam115_30-01_21-23.jpeg,0.9958
clear\cam115_30-01_21-48.jpeg,0.9057
clear\cam115_30-01_22-04.jpeg,0.8968
clear\cam115_30-01_22-17.jpeg,0.8629
clear\cam115_30-01_22-33.jpeg,0.8511
clear\cam115_30-01_22-46.jpeg,0.8829
clear\cam115_30-01_23-28.jpeg,0.9563
clear\cam115_30-01_23-44.jpeg,0.8786
clear\cam115_30-01_23-57.jpeg,0.9115
clear\cam115_31-01_00-26.jpeg,0.914
clear\cam115_31-01_00-53.jpeg,0.8946
clear\cam115_31-01_01-06.jpeg,0.882
clear\cam115_31-01_01-21.jpeg,0.9144
clear\cam115_31-01_01-37.jpeg,0.9685
clear\cam115_31-01_01-49.jpeg,0.9423
clear\cam115_31-01_02-04.jpeg,0.9105
clear\cam115_31-01_02-16.jpeg,0.924
clear\cam115_31-01_02-29.jpeg,0.8713
clear\cam115_31-01_03-00.jpeg,0.9757
clear\cam115_31-01_03-32.jpeg,0.9987
clear\cam115_31-01_03-39.jpeg,0.8829
clear\cam115_31-01_03-53.jpeg,0.9554
clear\cam115_31-01_04-07.jpeg,0.9417
clear\cam115_31-01_04-35.jpeg,0.9595
clear\cam115_31-01_05-03.jpeg,0.8676
clear\cam115_31-01_05-31.jpeg,0.921
clear\cam115_31-01_07-22.jpeg,0.9537
clear\cam115_31-01_07-35.jpeg,0.9703
clear\cam119_02-02_18-55.jpeg,0.969
clear\cam119_02-02_19-15.jpeg,0.9295
clear\cam119_02-02_19-32.jpeg,0.8655
clear\cam119_02-02_19-47.jpeg,0.9189
clear\cam119_02-02_20-08.jpeg,0.9676
clear\cam119_02-02_20-23.jpeg,0.8539
clear\cam119_02-02_20-43.jpeg,0.9042
clear\cam119_02-02_21-00.jpeg,0.9499
clear\cam119_02-02_21-14.jpeg,0.9637
clear\cam119_02-02_21-30.jpeg,0.9458
clear\cam119_02-02_22-09.jpeg,0.8859
clear\cam119_02-02_22-23.jpeg,0.8593
clear\cam119_02-02_22-41.jpeg,0.9297
clear\cam119_02-02_23-00.jpeg,0.8572
clear\cam119_02-02_23-33.jpeg,0.9735
clear\cam119_02-02_23-51.jpeg,0.9182
clear\cam119_03-02_00-09.jpeg,0.8758
clear\cam119_03-02_00-41.jpeg,0.92
clear\cam119_03-02_01-00.jpeg,0.8682
clear\cam119_03-02_01-19.jpeg,0.9944
clear\cam119_03-02_01-34.jpeg,0.9026
clear\cam119_03-02_01-50.jpeg,0.9725
clear\cam119_03-02_02-11.jpeg,0.9494
clear\cam119_03-02_02-25.jpeg,0.8805
clear\cam119_03-02_02-52.jpeg,0.9888
clear\cam119_03-02_03-02.jpeg,0.9401
clear\cam119_03-02_03-19.jpeg,0.9494
clear\cam119_03-02_05-10.jpeg,0.9108
clear\cam119_03-02_05-19.jpeg,0.9113
clear\cam119_17-02_04-27.jpeg,0.9909
clear\cam119_17-02_19-10.jpeg,0.9891
clear\cam119_17-02_19-14.jpeg,0.9588
clear\cam119_17-02_19-19.jpeg,0.8742
clear\cam119_17-02_19-28.jpeg,0.9979
clear\cam119_17-02_19-33.jpeg,0.8716
clear\cam119_17-02_19-42.jpeg,0.9356
clear\cam119_17-02_19-46.jpeg,0.8841
clear\cam119_17-02_20-00.jpeg,0.8678
clear\cam119_17-02_20-04.jpeg,0.9522
clear\cam119_17-02_20-28.jpeg,0.909
clear\cam119_17-02_20-36.jpeg,0.9196
clear\cam119_17-02_20-45.jpeg,0.9665
clear\cam119_17-02_21-03.jpeg,0.9421
clear\cam119_30-01_18-52.jpeg,0.9784
clear\cam119_30-01_19-03.jpeg,0.8623
clear\cam119_30-01_19-45.jpeg,0.9126
clear\cam119_30-01_19-58.jpeg,0.9233
clear\cam119_30-01_20-11.jpeg,0.9057
clear\cam119_30-01_20-28.jpeg,0.9125
clear\cam119_30-01_20-40.jpeg,0.8568
clear\cam119_30-01_20-57.jpeg,0.9567
clear\cam119_30-01_21-09.jpeg,0.9486
clear\cam119_30-01_21-51.jpeg,0.8981
clear\cam119_30-01_22-03.jpeg,0.9169
clear\cam119_30-01_22-20.jpeg,0.9126
clear\cam119_30-01_22-48.jpeg,0.9186
clear\cam119_30-01_23-01.jpeg,0.9139
clear\cam119_30-01_23-14.jpeg,0.9969
clear\cam119_30-01_23-30.jpeg,0.8757
clear\cam119_30-01_23-43.jpeg,0.9865
clear\cam119_31-01_00-00.jpeg,0.8878
clear\cam119_31-01_00-12.jpeg,0.9077
clear\cam119_31-01_00-25.jpeg,0.964
clear\cam119_31-01_00-42.jpeg,0.9064
clear\cam119_31-01_00-52.jpeg,0.9588
clear\cam119_31-01_01-09.jpeg,0.9324
clear\cam119_31-01_01-20.jpeg,0.9618
clear\cam119_31-01_01-35.jpeg,0.9821
clear\cam119_31-01_02-02.jpeg,0.9756
clear\cam119_31-01_02-15.jpeg,0.8722
clear\cam119_31-01_02-59.jpeg,0.8906
clear\cam119_31-01_03-31.jpeg,0.951
clear\cam119_31-01_03-38.jpeg,0.9924
clear\cam119_31-01_03-55.jpeg,0.8511
clear\cam119_31-01_04-06.jpeg,0.9694
clear\cam119_31-01_04-37.jpeg,0.9847
clear\cam119_31-01_05-02.jpeg,0.9704
clear\cam119_31-01_05-18.jpeg,0.9926
clear\cam119_31-01_05-30.jpeg,0.8834
clear\cam11_03-02_07-21.jpeg,0.8542
clear\cam11_03-02_07-38.jpeg,0.9942
clear\cam11_03-02_08-20.jpeg,0.9782
clear\cam11_03-02_08-30.jpeg,0.9832
clear\cam11_03-02_09-37.jpeg,0.9698
clear\cam11_03-02_09-44.jpeg,0.974
clear\cam11_03-02_09-58.jpeg,0.8727
clear\cam11_03-02_10-19.jpeg,0.8775
clear\cam11_03-02_10-51.jpeg,0.8661
clear\cam11_03-02_11-08.jpeg,0.894
clear\cam11_03-02_11-26.jpeg,0.9775
clear\cam11_03-02_11-42.jpeg,0.9565
clear\cam11_03-02_11-59.jpeg,0.8893
clear\cam11_03-02_12-17.jpeg,0.9078
clear\cam11_07-02_08-23.jpeg,0.9094
clear\cam11_07-02_08-52.jpeg,0.9736
clear\cam11_07-02_09-14.jpeg,0.9385
clear\cam11_10-02_07-09.jpeg,0.9512
clear\cam11_12-02_13-34.jpeg,0.956
clear\cam11_12-02_13-55.jpeg,0.9868
clear\cam11_12-02_14-14.jpeg,0.9005
clear\cam11_12-02_14-48.jpeg,0.8717
clear\cam11_12-02_15-03.jpeg,0.8878
clear\cam11_12-02_15-22.jpeg,0.9015
clear\cam11_12-02_15-37.jpeg,0.889
clear\cam11_12-02_15-57.jpeg,0.8643
clear\cam11_12-02_16-11.jpeg,0.8962
clear\cam11_12-02_16-31.jpeg,0.8969
clear\cam11_12-02_17-20.jpeg,0.9272
clear\cam11_17-02_07-03.jpeg,0.9107
clear\cam11_17-02_07-18.jpeg,0.9578
clear\cam11_17-02_07-22.jpeg,0.906
clear\cam11_17-02_07-30.jpeg,0.9675
clear\cam11_17-02_07-38.jpeg,0.908
clear\cam11_17-02_07-42.jpeg,0.9548
clear\cam11_17-02_07-49.jpeg,0.9528
clear\cam11_17-02_07-57.jpeg,0.946
clear\cam11_17-02_08-02.jpeg,0.932
clear\cam11_17-02_08-09.jpeg,0.9904
clear\cam11_17-02_08-18.jpeg,0.9497
clear\cam11_17-02_08-22.jpeg,0.9554
clear\cam11_17-02_08-31.jpeg,0.9815
clear\cam11_17-02_08-35.jpeg,0.9707
clear\cam11_17-02_08-56.jpeg,0.9893
clear\cam11_17-02_09-14.jpeg,0.8683
clear\cam11_17-02_09-25.jpeg,0.8765
clear\cam11_17-02_09-38.jpeg,0.9689
clear\cam11_17-02_09-42.jpeg,0.9281
clear\cam11_17-02_09-51.jpeg,0.9833
clear\cam11_17-02_10-01.jpeg,0.8743
clear\cam11_17-02_17-04.jpeg,0.9297
clear\cam11_17-02_17-17.jpeg,0.874
clear\cam11_17-02_17-23.jpeg,0.9059
clear\cam120_02-02_09-48.jpeg,0.9018
clear\cam120_02-02_09-53.jpeg,0.9797
clear\cam120_02-02_10-07.jpeg,0.8989
clear\cam120_02-02_10-31.jpeg,0.9742
clear\cam120_02-02_18-55.jpeg,0.8738
clear\cam120_02-02_19-15.jpeg,0.988
clear\cam120_02-02_19-47.jpeg,0.9711
clear\cam120_02-02_20-08.jpeg,0.8869
clear\cam120_02-02_20-23.jpeg,0.9576
clear\cam120_02-02_20-43.jpeg,0.9018
clear\cam120_02-02_21-00.jpeg,0.999
clear\cam120_02-02_21-14.jpeg,0.998
clear\cam120_02-02_21-30.jpeg,0.8527
clear\cam120_02-02_21-50.jpeg,0.9552
clear\cam120_02-02_22-09.jpeg,0.8873
clear\cam120_02-02_22-23.jpeg,0.9186
clear\cam120_02-02_22-41.jpeg,0.9723
clear\cam120_02-02_23-00.jpeg,0.952
clear\cam120_02-02_23-33.jpeg,0.9949
clear\cam120_02-02_23-51.jpeg,0.8956
clear\cam120_03-02_00-09.jpeg,0.9184
clear\cam120_03-02_00-23.jpeg,0.85
clear\cam120_03-02_00-41.jpeg,0.8749
clear\cam120_03-02_01-19.jpeg,0.9022
clear\cam120_03-02_01-34.jpeg,0.8509
clear\cam120_03-02_01-50.jpeg,0.8532
clear\cam120_03-02_02-25.jpeg,0.9808
clear\cam120_03-02_03-02.jpeg,0.9763
clear\cam120_03-02_03-19.jpeg,0.9236
clear\cam120_03-02_05-10.jpeg,0.8575
clear\cam120_03-02_05-19.jpeg,0.9883
clear\cam120_03-02_07-49.jpeg,0.9843
